source_Id,mapping_provenance,wikidata_uri,source_prefLabel,source_definition,source_isocat_id,source_is_used_concept,source_is_facet_VLO_xml,source_changeNote,source_instance_of,source_notation
http://hdl.handle.net/11459/CCR_C-3899_c6c608e7-cb2e-1832-09ff-aee36e1f2ed4,manually-validated,https://www.wikidata.org/wiki/Q18042594,sub genre,Indication of the sub-type of a genre. (source: NaLiDa),3899,y,genre,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-3899,0,subGenre
http://hdl.handle.net/11459/CCR_C-3900_8cbd76e3-556e-8271-1baf-b2170c7017ab,manually-validated,https://www.wikidata.org/wiki/Q47461344,written resource type,Indication of the type of a written resource. (source: NaLiDa),3900,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-3900,0,writtenResourceType
http://hdl.handle.net/11459/CCR_C-3905_36a59b88-5b95-49ae-ff07-129cb9f28354,isocatId-matches,http://www.wikidata.org/entity/Q1759657,Lexical Semantics,Lexical semantics is the study of how and what the words of a language denote (source: Typological Database System),3905,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-3905,0,lexicalSemantics
http://hdl.handle.net/11459/CCR_C-3921_97e7ff61-c72f-7984-c7f1-12ae26a3e180,manually-validated,http://www.wikidata.org/entity/Q38311,Morphology,(source: Typological Database System),3921,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-3921,0,constrMorphology
http://hdl.handle.net/11459/CCR_C-3925_f68d4915-a64a-0a95-ed95-4b05eae56d0d,isocatId-matches,http://www.wikidata.org/entity/Q134316,Adposition,"Information concerning adpositions, including: marking, form, function, complement and case government. (source: Typological Database System)",3925,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-3925,0,aspositionTds
http://hdl.handle.net/11459/CCR_C-3933_aa9f4eec-ca3f-740e-8b18-8be5308079da,isocatId-matches,http://www.wikidata.org/entity/Q36224,Pronoun,Individual pronoun forms (source: Typological Database System),3933,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-3933,0,pronoun
http://hdl.handle.net/11459/CCR_C-3937_b00b282f-0fb7-6ddd-f03f-45212f8df321,manually-validated,https://www.wikidata.org/wiki/Q10358455,Bibliographic reference,Information on a written or published source of linguistic data. (source: Typological Database System),3937,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-3937,0,referenceSource
http://hdl.handle.net/11459/CCR_C-3949_6d201310-bbc5-690d-55de-d795b4d8378d,manually-validated,http://www.wikidata.org/entity/Q811525,treebank,Indication of the type of a corpus as a treebank. (source: NaLiDa),3949,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-3949,0,treebank
http://hdl.handle.net/11459/CCR_C-396_5a972b93-2294-ab5c-a541-7c344c5f26c3,isocatId-matches,http://www.wikidata.org/entity/Q82042,part of speech,A category assigned to a word based on its grammatical and semantic properties. (source: ISO12620),396,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-396,0,partOfSpeechGeneral
http://hdl.handle.net/11459/CCR_C-3963_06cc8d41-324f-3c21-d41e-b01c74d3df82,isocatId-matches,http://www.wikidata.org/entity/Q1758614,longitudinal study,Indication of a longitudinal study as research design for the elicitation within a research study. (source: NaLiDa),3963,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-3963,0,longitudinalStudy
http://hdl.handle.net/11459/CCR_C-3964_8d25477d-6d9c-7230-904a-99d8034263df,isocatId-matches,http://www.wikidata.org/entity/Q954027,cross-sectional study,Indication of a cross-sectional study as research design for the elicitation within a research study. (source: NaLiDa),3964,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-3964,0,crossSectionalStudy
http://hdl.handle.net/11459/CCR_C-3983_0ae7d6a6-cebc-a492-1b6f-fa1fa272ce0b,manually-validated,https://www.wikidata.org/wiki/Q7553,translation,"In the context of localization,the linguistic adaptation of materials, which can range from “simple” translation through to “transcreation”—the creation of functionally equivalent, but linguistically non-equivalent texts. (source: LISA) | The process comprising the creation of a written target text based on a source text in such a way that the content and in many cases, the form, of the two texts, can be considered to be equivalent. (source: ASTM F 2575-06, 3.1.41) | The process of translating text in one language to its equivalent written word in a different language. (source: http://www.forensic-audio.net/spanish-transcription-vs-audio-translation.php)",3983,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-3983,0,translationProcess
http://hdl.handle.net/11459/CCR_C-4009_a0bff262-8ee6-4ec8-4d74-657b10411a72,manually-validated,http://www.wikidata.org/entity/Q857525,annotation,"The application of a scheme to texts, possibly including tructural markup, part-of-speech tagging, parsing, and/or numerous other representations (source: http://en.wikipedia.org/wiki/Corpus_linguistics)",4009,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4009,0,annotation
http://hdl.handle.net/11459/CCR_C-4045_ad9b7c18-a664-a1ae-f48b-c9c81ba3fead,isocatId-matches,http://www.wikidata.org/entity/Q6499736,vocabulary,"A terminological dictionary which contains designations and definitions from one or more specific subject fields. (source: ISO 1087-1, 3.7.2)",4045,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4045,0,vocabulary
http://hdl.handle.net/11459/CCR_C-4046_8dfee0e9-6ab8-814f-8b5f-6703cc3ab058,isocatId-matches,http://www.wikidata.org/entity/Q461183,text corpus,"A systematic collection of machine-readable texts or parts of text prepared, coded and stored according to predefined rules. (source: ISO 1087-2, 2.7)",4046,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4046,0,textCorpus
http://hdl.handle.net/11459/CCR_C-4064_b2a283a9-cff5-d6ec-68e2-69e35c9adba5,isocatId-matches,http://www.wikidata.org/entity/Q113899068,audio transcription,The conversion of the spoken word to a text format in the same language. (source: http://www.forensic-audio.net/spanish-transcription-vs-audio-translation.php),4064,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4064,0,audioTranscription
http://hdl.handle.net/11459/CCR_C-4065_3adf4ee0-ffaf-4fd4-5252-6cf7a050f499,manually-validated,https://www.wikidata.org/wiki/Q207714,text transcription,The conversion of a text document such as a passport or handwritten letter to a different text format such as Microsoft Word (in the same language). (source: http://www.forensic-audio.net/spanish-transcription-vs-audio-translation.php),4065,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4065,0,textTranscription
http://hdl.handle.net/11459/CCR_C-4075_260e02a4-4e95-671f-b1af-e2db8fbf2a9e,isocatId-matches,http://www.wikidata.org/entity/Q187657,dubbing,"The post-production process of recording and replacing voices on a motion picture or television soundtrack subsequent to the original shooting, most commonly involving the substitution of the voices of the actors shown on the screen by those of different performers, who may be speaking a different language. (source: http://en.wikipedia.org/wiki/Dubbing_(filmmaking))",4075,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4075,0,dubbing
http://hdl.handle.net/11459/CCR_C-4080_adc3aa94-e615-f007-e538-71e832e3340c,isocatId-matches,http://www.wikidata.org/entity/Q1327461,machine readable dictionary,"An electronic lexical resource designed to be consulted by human being that can be loaded in a database and can be queried via application software. (source: ISO 24613-2008, 3.29, http://en.wikipedia.org/wiki/Machine-readable_dictionary)",4080,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4080,0,machineReadableDictionary
http://hdl.handle.net/11459/CCR_C-4085_c4b5b45a-364e-1fc1-6321-5738ba4c2fa1,manually-validated,http://www.wikidata.org/entity/Q120970728,annotation scheme,Any systematically-documented descriptive or analytic notations applied to raw language data. (source: Based on http://www.ldc.upenn.edu/annotation/),4085,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4085,0,annotationScheme
http://hdl.handle.net/11459/CCR_C-4098_b6d9fb6b-0e63-d24a-8fdf-13a439de5504,manually-validated,https://www.wikidata.org/wiki/Q24575110,Start date,The date at which an event begun,4098,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4098,0,startDateEvent
http://hdl.handle.net/11459/CCR_C-4100_b7df182a-c71a-6cd5-fb44-b8bbe5b626d3,manually-validated,http://www.wikidata.org/entity/Q1047050,Usage,Provides a description of how the resource is used,4100,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4100,0,usage
http://hdl.handle.net/11459/CCR_C-4101_2e1b40d2-a663-849c-b49b-e4d5db94eb6f,manually-validated,http://www.wikidata.org/entity/Q3024326,Description,Describes the area of primary concern,4101,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4101,0,subject
http://hdl.handle.net/11459/CCR_C-4102_039733d9-0bf1-e2c9-13d9-72fe79851ee5,manually-validated,http://www.wikidata.org/entity/Q15284,Municipality,a local government administrative division composed of a defined territory and population,4102,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4102,0,municipalityAdministrative
http://hdl.handle.net/11459/CCR_C-4103_45bd5833-86fe-fd41-802c-c62e1e44cdd8,manually-validated,https://www.wikidata.org/wiki/Q23003,MunicipalityCode,Identifier for a municipality,4103,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4103,0,municipalityCode
http://hdl.handle.net/11459/CCR_C-4104_66ae5475-118f-d5fa-2510-3a84226b5133,manually-validated,http://www.wikidata.org/entity/Q34876,Province,"a territorial unit, almost always an administrative division, within a country or state",4104,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4104,0,provinceCoountryState
http://hdl.handle.net/11459/CCR_C-4107_34c4a1b8-a555-0a17-57b8-02c98b6fc1c0,manually-validated,http://www.wikidata.org/entity/Q208826,Height,Height of an image,4107,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4107,0,height
http://hdl.handle.net/11459/CCR_C-4114_747bf046-1208-940d-36ba-297e4de49e0c,manually-validated,http://www.wikidata.org/entity/Q115534925,book title,Indication of the title of a book. (source: NaLiDa),4114,y,name,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4114,0,bookTitle
http://hdl.handle.net/11459/CCR_C-4115_5da7f288-5384-5aaf-8d8e-fe4348165786,manually-validated,http://www.wikidata.org/entity/Q482980,author,Indication of the author of a piece of writing. (source: NaLiDa),4115,y,creator,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4115,0,author
http://hdl.handle.net/11459/CCR_C-4117_a9394913-fb2e-7d45-332e-3785f5556d83,manually-validated,http://www.wikidata.org/entity/Q109329603,first publication,Indication of the first publication of a resource. (source: NaLiDa),4117,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4117,0,firstPublication
http://hdl.handle.net/11459/CCR_C-4119_ad3a9349-db08-cefd-2c5e-0f311f3f0b54,isocatId-matches,http://www.wikidata.org/entity/Q33057,isbn,Indication of the International Standard Book Number (ISBN). (source: NaLiDa),4119,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4119,0,isbn
http://hdl.handle.net/11459/CCR_C-4122_78d216d5-6ad3-df51-214a-d19ac0616a2d,manually-validated,http://www.wikidata.org/entity/Q1238720,volume,Indication of the volume of a resource. (source: NaLiDa),4122,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4122,0,volume
http://hdl.handle.net/11459/CCR_C-4125_02e96f0d-768c-09cc-d3d6-bb553727a1fa,manually-validated,http://www.wikidata.org/entity/Q644687,illustrator,Indication of the name of a person illustrating a resource. (source: NaLiDa),4125,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4125,0,illustrator
http://hdl.handle.net/11459/CCR_C-4139_b3e11add-584d-6ac8-3ac5-727c54b7ccf0,isocatId-matches,http://www.wikidata.org/entity/Q189279,catechism,"An elementary treatise for instruction in the principles of the Christian religion, in the form of question and answer. (source: Oxford English Dictionary)",4139,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4139,0,catechism
http://hdl.handle.net/11459/CCR_C-4140_cd8e0e0a-2fe8-fe48-c2b3-f91412252be8,manually-validated,http://www.wikidata.org/entity/Q60797,sermon,"A discourse, usually based upon a text from the Bible, for the purpose of giving religious instruction or exhortation. (source: Oxford English Dictionary)",4140,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4140,0,sermon
http://hdl.handle.net/11459/CCR_C-4141_20924002-e15b-2888-8319-2a24671a3485,isocatId-matches,http://www.wikidata.org/entity/Q40953,prayer,A supplication or thanksgiving addressed to God (source: Oxford English Dictionary),4141,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4141,0,prayer
http://hdl.handle.net/11459/CCR_C-4145_a4be4274-8943-d1d1-3573-b813da11493f,manually-validated,http://www.wikidata.org/entity/Q133492,letter,"A written communication addressed to a person, organization, or other body, esp. one sent by post or messenger. (source: Oxford English Dictionary.)",4145,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4145,0,letter
http://hdl.handle.net/11459/CCR_C-4155_fa4eb85f-7b63-1544-7465-1ec05b44644f,isocatId-matches,http://www.wikidata.org/entity/Q2339337,intensifier,a modifier that intensifies the meaning of the word or phrase that is modifies (source: VU-DNC),4155,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4155,0,intensifierPlus
http://hdl.handle.net/11459/CCR_C-4156_8db92c74-f44f-0c58-e17a-1793371fc988,isocatId-matches,http://www.wikidata.org/entity/Q1941737,modal adverb,an adverb that functions as a modal (source: Longman grammar of written and spoken English),4156,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4156,0,modalAdverb
http://hdl.handle.net/11459/CCR_C-4159_ca0e6cba-cab5-b51a-f430-fdcb0756c9ac,isocatId-matches,http://www.wikidata.org/entity/Q193424,web service,null,4159,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4159,0,webService
http://hdl.handle.net/11459/CCR_C-4162_df86e662-fdf1-781e-9d7d-eb4ffcfc0ab3,isocatId-matches,http://www.wikidata.org/entity/Q100952920,toInfinitive,"The non-finite verb form infinitive used with ""to"", as opposed to an infinitive used without ""to"". The German equivalent of ""to"" is ""zu""; depending on the verb, ""zu"" can either precede the infinitive as in English or ""zu"" can be incorporated into the infinitive. (source: Randolph Quirk et al., A grammar of Contemporary English (Longman))",4162,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4162,0,toInfinitive
http://hdl.handle.net/11459/CCR_C-4180_e221ffaa-d39d-5b03-bbe0-32ca1b551e94,manually-validated,http://www.wikidata.org/entity/Q9159523,parameter name,null,4180,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4180,0,parameterName
http://hdl.handle.net/11459/CCR_C-4181_4547ac14-c9b1-dec9-671f-3455722c3902,manually-found,https://www.wikidata.org/wiki/Q190087,data type,null,4181,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4181,0,dataType
http://hdl.handle.net/11459/CCR_C-4184_a4613662-092a-842f-a254-e60d6ce34437,manually-found,https://www.wikidata.org/wiki/Q1413083,parameter,null,4184,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4184,0,parameter
http://hdl.handle.net/11459/CCR_C-4186_d49ae139-84f8-e944-8e19-0cd444a6c309,manually-validated,http://www.wikidata.org/entity/Q2600211,parameter value,null,4186,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4186,0,parameterValue
http://hdl.handle.net/11459/CCR_C-4191_3726a8c1-e32b-1bd7-24eb-3bb906d24f3b,isocatId-matches,http://www.wikidata.org/entity/Q221446,reduplication,The process of creating through the repetition of a word another single word with a different meaning and/or a different categorial status. (source: based on Kouwenberg (2003)),4191,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4191,0,reduplication
http://hdl.handle.net/11459/CCR_C-4195_cfa61853-c8ef-252d-b87c-e02ae6149ea1,manually-validated,http://www.wikidata.org/entity/Q117209596,last name,a type of surname and part of a person's name indicating the family to which the person belongs. (source: Wikipedia),4195,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4195,0,lastNameTypeSurname
http://hdl.handle.net/11459/CCR_C-4203_4c5486a4-9200-9ebb-e301-80e8e01440c4,isocatId-matches,http://www.wikidata.org/entity/Q2339337,intensifier,an element which heightens or lowers the intensity of meaning of an item. (source: http://www.sil.org/linguistics/GlossaryOfLinguisticTerms/WhatIsAnIntensifier.htm),4203,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4203,0,intensifierPlusMinus
http://hdl.handle.net/11459/CCR_C-4233_a389c167-68c7-5ab9-00d4-9eae946c49ad,manually-validated,http://www.wikidata.org/entity/Q916292,scribe,"A description of the person who has physically written the manuscript. The description may be an actual name, but will often just be an identification number linked to a group of manuscript showing the same handwriting within a collection. (source: open)",4233,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4233,0,scribe
http://hdl.handle.net/11459/CCR_C-4335_04a9bf2a-d7ab-ca04-08c4-d1ead6966280,manually-found,https://www.wikidata.org/wiki/Q205892,date,The point of time at which a transaction or event takes place. (source: ISO 12620:1999),4335,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4335,0,dateTransactionEvent
http://hdl.handle.net/11459/CCR_C-4339_13d06519-0dc6-a1b6-2276-27e9aba08554,manually-validated,http://www.wikidata.org/entity/Property:P276,location,a : a position or site occupied or available for occupancy or marked by some distinguishing feature (source: http://www.merriam-webster.com/dictionary/location),4339,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4339,0,locationDistinguishingFeature
http://hdl.handle.net/11459/CCR_C-4341_7a305f8c-b3c8-8a7f-3318-3dafb53adf96,manually-found,https://www.wikidata.org/wiki/Q2996679,contact,"a person serving as a go-between, messenger, connection, or source of special information (source: http://www.merriam-webster.com/dictionary/contact)",4341,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4341,0,contact
http://hdl.handle.net/11459/CCR_C-4342_d0e872d3-abac-c9f5-2ca2-c7d32b1fbb69,manually-found,https://www.wikidata.org/wiki/Q1749541,comment,"a note explaining, illustrating, or criticizing the meaning of a writing (source: http://www.merriam-webster.com/dictionary/comment)",4342,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4342,0,commentMeaning
http://hdl.handle.net/11459/CCR_C-4346_9e43848e-c48d-37b0-b7a4-3cf59061fa2a,manually-validated,http://www.wikidata.org/entity/Q59164066,Technical metadata,a group of component and data categories somewhat loosely associated with one another describing technical characteristics of a resource (source: none),4346,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4346,0,technicalMetadata
http://hdl.handle.net/11459/CCR_C-4349_d0a596be-f89f-f721-7bd7-5ae7227dfa18,manually-found,https://www.wikidata.org/wiki/Q886470,blood alcohol concentration,A measure to express the intoxication of a speaker/actor in part of volume of ethanol in the blood of the speaker/actor. (source: CLARIN-D),4349,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4349,0,bloodAlcoholConcentration
http://hdl.handle.net/11459/CCR_C-4350_ecd66e0c-ca53-f020-12cb-40e14517bfe9,manually-validated,http://www.wikidata.org/entity/Q13196750,left,"Of, belonging to, located on, or being the side of the body to the north when the subject is facing east. (source: http://www.thefreedictionary.com)",4350,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4350,0,left
http://hdl.handle.net/11459/CCR_C-4351_7a4c98c0-68a1-e58b-ca08-435c13e8787e,manually-found,https://www.wikidata.org/wiki/Q14565199,right,"Of, belonging to, located on, or being the side of the body to the south when the subject is facing east (source: http://www.thefreedictionary.com)",4351,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4351,0,right
http://hdl.handle.net/11459/CCR_C-4353_2434fff7-1cd8-a9bc-1af3-65c1353fdc1b,manually-found,https://www.wikidata.org/wiki/Q25288,weight,A measure of the heaviness of an object in kilogram. (source: http://www.thefreedictionary.com),4353,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4353,0,physicalWeight
http://hdl.handle.net/11459/CCR_C-4360_b693329a-05ea-ebb3-02b1-896c95e39d32,manually-found,https://www.wikidata.org/wiki/Q8096,lexicon,Indication of the class of a resource as a lexicon. (source: NaLiDa),4360,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4360,0,lexiconResource
http://hdl.handle.net/11459/CCR_C-4361_ce00d14d-d3bb-5ec0-5d9d-46fa6f47b9fe,manually-found,https://www.wikidata.org/wiki/Q461183,corpus,Indication of the class of a resource as a corpus. (source: NaLiDa),4361,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4361,0,corpusClassResource
http://hdl.handle.net/11459/CCR_C-4363_3732d8f1-f063-6f14-8c50-ac15e52702c5,manually-validated,http://www.wikidata.org/entity/Q8091,grammar,Indication of the class of a resource as a grammar. (source: NaLiDa),4363,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4363,0,grammar
http://hdl.handle.net/11459/CCR_C-4364_de3c0847-5661-f5cb-84e7-fae5dfd2fb2f,manually-found,https://www.wikidata.org/wiki/Q125888335,fieldwork material,Indication of the class of a resource as fieldwork material. (source: NaLiDa),4364,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4364,0,fieldworkMaterial
http://hdl.handle.net/11459/CCR_C-4365_df3e68a4-e3fd-5747-fc25-650a06543c81,manually-found,https://www.wikidata.org/wiki/Q5421151,experimental data,Indication of the class of a resource as experimental data. (source: NaLiDa),4365,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4365,0,experimentalData
http://hdl.handle.net/11459/CCR_C-4367_c9696d87-7039-55d4-f661-2a96fac95f38,manually-validated,http://www.wikidata.org/entity/Q7705759,test data,Indication of the class of a resource as test data. (source: NaLiDa),4367,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4367,0,testData
http://hdl.handle.net/11459/CCR_C-4368_324c1065-aa9d-8321-51e0-f4d04022b51d,manually-found,https://www.wikidata.org/wiki/Q545406,tool chain,Indication of the class of a resource as a tool chain. (source: NaLiDa),4368,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4368,0,toolChain
http://hdl.handle.net/11459/CCR_C-4370_7beadb0c-d546-0a46-bbe6-d7af4184fb20,manually-validated,http://www.wikidata.org/entity/Q1260524,time of day,A metadata feature of a recording session describing the exact time of day when the recording took place (source: CLARIN-D),4370,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4370,0,timeOfDay
http://hdl.handle.net/11459/CCR_C-4373_855312db-e0d6-b319-b65e-24819101d83d,manually-found,https://www.wikidata.org/wiki/Q24575110,dateBegin,date specifying the start of a period (source: -),4373,y,temporalCoverage,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4373,0,dateBegin
http://hdl.handle.net/11459/CCR_C-4374_dcfb9f02-a210-2b80-a181-509d4315cadc,manually-found,https://www.wikidata.org/wiki/Q24575125,dateEnd,specifies the end of a period (source: -),4374,y,temporalCoverage,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4374,0,dateEnd
http://hdl.handle.net/11459/CCR_C-4375_67db972a-fc24-1e87-eae9-3a11f487633a,manually-validated,http://www.wikidata.org/entity/Q515,city,location (source: -),4375,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4375,0,city
http://hdl.handle.net/11459/CCR_C-4377_6bfd9181-bebc-69b8-6cf7-6f4ae3416e72,isocatId-matches,http://www.wikidata.org/entity/Q457332,ambidextrous,Able to use both hands with equal facility. (source: http://www.thefreedictionary.com/),4377,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4377,0,ambidextrous
http://hdl.handle.net/11459/CCR_C-4378_61fa2c36-595d-d7a7-8404-d3a033f9d167,manually-validated,http://www.wikidata.org/entity/Property:P2048,height,The height of a person or object in centimeters (source: CLARIN-D),4378,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4378,0,physicalHeight
http://hdl.handle.net/11459/CCR_C-4389_45e9b9f7-854d-f628-9834-c92ea634d284,manually-validated,http://www.wikidata.org/entity/Q1224852,Word form,the phonological or orthographic sound or appearance of a word (source: INL),4389,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4389,0,wordFormPhonoOrtho
http://hdl.handle.net/11459/CCR_C-4399_680db205-85c0-0d9d-d874-ef98eb9e9496,isocatId-matches,http://www.wikidata.org/entity/Q233861,musical notation,Indication of the modality of a resource as a musical notation. (source: NaLiDa),4399,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4399,0,musicalNotation
http://hdl.handle.net/11459/CCR_C-4404_3d84c2aa-76df-5716-8d32-9792dbf96f4f,manually-validated,http://www.wikidata.org/entity/Q41537118,emotional state,Indication of the modality of a resource as an emotional state. (source: NaLiDa),4404,y,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4404,0,emotionalState
http://hdl.handle.net/11459/CCR_C-4405_c1bf1173-452b-42ea-37e0-59b65cf6a055,manually-validated,http://www.wikidata.org/entity/Q7366,song,Indication of the modality of a resource as a song. (source: NaLiDa),4405,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4405,0,song
http://hdl.handle.net/11459/CCR_C-4422_e228c725-02ad-07ea-54d3-e41a3a78f144,isocatId-matches,http://www.wikidata.org/entity/Q1438035,research design,Indication of the design applied to a research study. (source: NaLiDa),4422,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4422,0,researchDesign
http://hdl.handle.net/11459/CCR_C-4427_8cff6203-2878-e8d0-45f9-8e6134b775ad,isocatId-matches,http://www.wikidata.org/entity/Q83042,neurologic,Pertaining to the neurologic research design of a study. (source: NaLiDa),4427,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4427,0,neurologic
http://hdl.handle.net/11459/CCR_C-4428_10017d9a-0387-0a2b-1fbb-515a47bf1ed9,isocatId-matches,http://www.wikidata.org/entity/Q114049644,questioning,Pertaining to the questioning research design of a study. (source: NaLiDa),4428,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4428,0,questioning
http://hdl.handle.net/11459/CCR_C-4431_3a0546c9-148e-111e-b8d1-87fe10e075a9,isocatId-matches,http://www.wikidata.org/entity/Q155207,case study,Indication of a case study as research design for the elicitation within a research study. (source: NaLiDa),4431,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4431,0,caseStudy
http://hdl.handle.net/11459/CCR_C-4432_9eb41bbf-bbb2-2b89-6206-2068b893adf3,isocatId-matches,http://www.wikidata.org/entity/Q1521337,naturalistic observation,Indication of a naturalistic obversational study as research design for the elicitation within a research study. (source: NaLiDa),4432,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4432,0,naturalisticObservation
http://hdl.handle.net/11459/CCR_C-4435_45676341-6a56-9739-bdaf-e813cea9b4f6,isocatId-matches,http://www.wikidata.org/entity/Q818574,observational study,Indication of an observational study as research design for the elicitation within a research study. (source: NaLiDa),4435,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4435,0,observationalStudy
http://hdl.handle.net/11459/CCR_C-4436_bf56ef3d-afda-ed13-7cf1-7b81fcb87913,isocatId-matches,http://www.wikidata.org/entity/Q1778788,cohort study,Indication of a cohort study as research design for the elicitation within a research study. (source: NaLiDa),4436,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4436,0,cohortStudy
http://hdl.handle.net/11459/CCR_C-4439_8822b007-49c3-f553-d181-81fce79449a5,isocatId-matches,http://www.wikidata.org/entity/Q178651,interview,Indication of an interview as research design for the elicitation within a research study. (source: NaLiDa),4439,n,null,This concept is based on the ISOcat data category: http://www.isocat.org/datcat/DC-4439,0,interview
